time,x,y
291.666,355,74
291.708,355,74
291.750,355,74
291.792,352,74
291.833,352,74
291.875,352,74
291.917,352,74
291.958,352,74
292.000,353,74
292.042,353,74
292.083,353,74
292.125,353,74
292.167,353,74
292.209,353,74
292.250,353,74
292.292,355,74
292.334,356,74
292.375,356,74
292.417,356,74
292.459,356,74
292.501,356,74
292.542,356,74
292.584,356,74
292.626,356,74
292.667,356,74
292.709,357,74
292.751,356,74
292.792,357,74
292.834,357,73
292.876,358,73
292.918,358,73
292.959,358,74
293.001,358,74
293.043,358,74
293.084,358,74
293.126,357,74
293.168,357,71
293.210,358,73
293.251,358,73
293.293,360,73
293.335,360,73
293.376,360,73
293.418,360,73
293.460,359,73
293.502,360,73
293.543,360,73
293.585,360,73
293.627,360,73
293.668,360,73
293.710,360,73
293.752,360,73
293.794,358,73
293.835,359,73
293.877,359,74
293.919,359,73
293.960,359,74
294.002,360,73
294.044,359,73
294.085,359,73
294.127,358,74
294.169,358,73
294.211,359,73
294.252,359,73
294.294,354,75
294.336,355,74
294.377,355,74
294.419,354,74
294.461,355,74
294.503,354,74
294.544,354,74
294.586,354,74
294.628,354,74
294.669,354,74
294.711,354,74
294.753,354,74
294.794,354,75
294.836,354,75
294.878,354,75
294.920,354,75
294.961,353,75
295.003,353,75
295.045,354,74
295.086,353,75
295.128,353,75
295.170,353,74
295.212,354,74
295.253,353,74
295.295,354,74
295.337,354,74
295.378,355,74
295.420,355,74
295.462,355,74
295.504,355,74
295.545,355,74
295.587,355,74
295.629,355,74
295.670,355,74
295.712,355,74
295.754,354,74
295.796,356,74
295.837,356,74
295.879,356,74
295.921,356,74
295.962,356,74
296.004,357,74
296.046,357,74
296.087,357,74
296.129,357,74
296.171,357,74
296.213,357,74
296.254,357,74
296.296,354,74
296.338,354,74
296.379,354,74
296.421,354,74
296.463,354,74
296.505,355,74
296.546,354,74
296.588,354,74
296.630,354,74
296.671,354,74
296.713,354,74
296.755,355,74
296.797,355,74
296.838,355,74
296.880,356,74
296.922,356,74
296.963,356,74
297.005,356,74
297.047,356,74
297.088,356,74
297.130,356,74
297.172,355,74
297.214,355,74
297.255,355,74
297.297,356,73
297.339,356,73
297.380,356,73
297.422,356,73
297.464,356,73
297.506,356,73
297.547,356,73
297.589,356,73
297.631,356,73
297.672,356,73
297.714,356,73
297.756,356,73
297.797,361,73
297.839,361,73
297.881,361,73
297.923,361,73
297.964,361,73
298.006,361,73
298.048,361,73
298.089,361,73
298.131,362,74
298.173,361,73
298.215,360,74
298.256,361,74
298.298,353,74
298.340,354,74
298.381,354,74
298.423,354,74
298.465,353,74
298.507,354,74
298.548,354,74
298.590,354,74
298.632,354,74
298.673,355,73
298.715,355,73
298.757,355,73
298.799,356,74
298.840,357,74
298.882,357,74
298.924,357,74
298.965,357,74
299.007,357,74
299.049,355,74
299.090,355,74
299.132,355,74
299.174,356,74
299.216,356,74
299.257,356,74
299.299,358,74
299.341,358,74
299.382,358,74
299.424,358,74
299.466,358,74
299.508,358,74
299.549,358,74
299.591,358,74
299.633,357,74
299.674,358,74
299.716,358,74
299.758,358,74
299.799,358,74
299.841,358,74
299.883,359,74
299.925,359,74
299.966,359,74
300.008,359,74
300.050,358,74
300.091,358,74
300.133,358,74
300.175,358,74
300.217,358,74
300.258,356,72
300.300,355,74
300.342,355,74
300.383,355,74
300.425,354,74
300.467,354,74
300.509,355,74
300.550,354,74
300.592,354,74
300.634,354,74
300.675,355,74
300.717,355,74
300.759,355,74
300.801,356,74
300.842,356,74
300.884,356,74
300.926,355,74
300.967,356,74
301.009,355,74
301.051,355,74
301.092,355,74
301.134,355,74
301.176,355,74
301.218,356,74
301.259,355,74
301.301,355,73
301.343,354,74
301.384,354,74
301.426,355,73
301.468,355,73
301.510,355,73
301.551,355,73
301.593,355,73
301.635,355,73
301.676,356,73
301.718,356,73
301.760,356,73
301.802,358,74
301.843,358,73
301.885,358,73
301.927,358,73
301.968,359,73
302.010,358,73
302.052,358,73
302.093,358,73
302.135,357,73
302.177,357,73
302.219,358,74
302.260,358,74
302.302,354,75
302.344,353,75
302.385,353,74
302.427,353,74
302.469,354,74
302.511,354,74
302.552,354,74
302.594,353,74
302.636,353,74
302.677,353,74
302.719,353,74
302.761,354,74
302.802,357,74
302.844,357,74
302.886,357,74
302.928,357,74
302.969,357,74
303.011,357,74
303.053,357,74
303.094,357,74
303.136,357,74
303.178,357,73
303.220,358,73
303.261,357,73
303.303,355,73
303.345,355,73
303.386,355,73
303.428,355,73
303.470,355,73
303.512,355,73
303.553,355,73
303.595,356,73
303.637,355,74
303.678,355,73
303.720,355,73
303.762,354,73
303.804,357,73
303.845,357,73
303.887,357,73
303.929,357,73
303.970,356,71
304.012,357,71
304.054,356,72
304.095,357,73
304.137,357,73
304.179,358,73
304.221,358,73
304.262,359,73
304.304,354,74
304.346,353,74
304.387,353,74
304.429,353,74
304.471,353,74
304.513,354,74
304.554,354,74
304.596,354,74
304.638,354,74
304.679,354,74
304.721,354,74
304.763,355,74
304.804,356,74
304.846,356,74
304.888,356,74
304.930,356,74
304.971,356,74
305.013,356,74
305.055,356,74
305.096,356,73
305.138,356,73
305.180,356,73
305.222,356,73
305.263,358,73
305.305,356,74
305.347,356,74
305.388,356,74
305.430,357,74
305.472,356,74
305.514,357,74
305.555,356,74
305.597,356,74
305.639,356,74
305.680,356,74
305.722,356,74
305.764,356,74
305.806,353,74
305.847,354,74
305.889,353,74
305.931,353,74
305.972,353,74
306.014,353,74
306.056,353,74
306.097,353,74
306.139,353,74
306.181,353,74
306.223,352,74
306.264,353,74
306.306,353,74
306.348,353,74
306.389,353,74
306.431,353,74
306.473,353,74
306.515,354,74
306.556,354,74
306.598,354,74
306.640,354,74
306.681,355,73
306.723,355,73
306.765,355,73
306.806,354,74
306.848,354,74
306.890,354,74
306.932,355,74
306.973,354,74
307.015,355,74
307.057,355,74
307.098,354,74
307.140,354,74
307.182,354,74
307.224,354,74
307.265,354,73
307.307,356,73
307.349,356,73
307.390,356,73
307.432,356,73
307.474,356,73
307.516,356,73
307.557,356,73
307.599,356,73
307.641,356,73
307.682,356,73
307.724,356,73
307.766,356,73
307.808,355,74
307.849,355,74
307.891,355,74
307.933,355,74
307.974,355,74
308.016,355,74
308.058,355,74
308.099,355,74
308.141,355,74
308.183,355,74
308.225,354,74
308.266,353,72
308.308,358,72
308.350,358,71
308.391,358,71
308.433,358,71
308.475,358,71
308.517,358,71
308.558,358,72
308.600,359,73
308.642,360,73
308.683,360,73
308.725,359,73
308.767,359,73
308.809,354,74
308.850,354,74
308.892,354,74
308.934,354,74
308.975,354,74
309.017,354,74
309.059,355,74
309.100,355,74
309.142,355,74
309.184,355,74
309.226,355,74
309.267,355,74
309.309,355,72
309.351,355,72
309.392,355,72
309.434,355,72
309.476,355,72
309.518,355,72
309.559,355,72
309.601,355,72
309.643,354,72
309.684,354,72
309.726,355,73
309.768,356,73
309.809,354,74
309.851,353,72
309.893,353,72
309.935,354,74
309.976,355,74
310.018,355,74
310.060,355,74
310.101,355,74
310.143,355,74
310.185,355,74
310.227,355,74
310.268,355,74
310.310,356,74
310.352,356,74
310.393,356,74
310.435,356,74
310.477,356,74
310.519,356,74
310.560,356,74
310.602,356,74
310.644,356,74
310.685,356,74
310.727,355,74
310.769,356,74
310.811,352,74
310.852,352,74
310.894,352,74
310.936,352,74
310.977,352,74
311.019,352,74
311.061,352,74
311.102,352,74
311.144,352,74
311.186,352,74
311.228,352,73
311.269,352,73
311.311,354,73
311.353,354,72
311.394,353,71
311.436,353,71
311.478,354,73
311.520,353,71
311.561,353,71
311.603,353,71
311.645,353,71
311.686,353,71
311.728,353,71
311.770,353,71
311.811,355,71
311.853,355,71
311.895,355,71
311.937,357,73
311.978,357,73
312.020,356,73
312.062,356,73
312.103,356,73
312.145,356,73
312.187,356,73
312.229,356,73
312.270,356,73
312.312,357,74
312.354,356,74
312.395,357,74
312.437,357,74
312.479,357,74
312.521,357,74
312.562,357,74
312.604,357,74
312.646,356,74
312.687,356,74
312.729,356,74
312.771,357,74
312.813,354,73
312.854,354,73
312.896,354,73
312.938,354,73
312.979,354,73
313.021,354,73
313.063,354,73
313.104,354,73
313.146,354,73
313.188,355,72
313.230,354,72
313.271,355,73
313.313,355,73
313.355,355,73
313.396,355,74
313.438,355,74
313.480,355,74
313.522,355,74
313.563,356,74
313.605,356,74
313.647,355,74
313.688,356,74
313.730,356,73
313.772,356,73
313.814,356,73
313.855,355,71
313.897,355,71
313.939,355,71
313.980,355,71
314.022,357,71
314.064,355,71
314.105,355,71
314.147,355,71
314.189,356,71
314.231,356,71
314.272,357,71
314.314,356,71
314.356,357,71
314.397,358,71
314.439,357,71
314.481,357,71
314.523,357,72
314.564,357,72
314.606,357,72
314.648,358,73
314.689,359,73
314.731,359,73
314.773,359,73
314.814,354,74
314.856,354,74
314.898,354,74
314.940,354,74
314.981,354,74
315.023,355,74
315.065,354,74
315.106,355,74
315.148,355,74
315.190,355,74
315.232,355,74
315.273,355,74
315.315,360,73
315.357,360,73
315.398,360,73
315.440,359,73
315.482,359,73
315.524,358,71
315.565,358,71
315.607,358,71
315.649,358,71
315.690,358,71
315.732,358,71
315.774,358,71
315.816,356,73
315.857,354,72
315.899,354,72
315.941,354,72
315.982,356,73
316.024,355,73
316.066,355,73
316.107,355,73
316.149,355,73
316.191,356,73
316.233,355,73
316.274,356,73
316.316,356,73
316.358,357,72
316.399,357,72
316.441,357,72
316.483,358,72
316.525,358,72
316.566,357,73
316.608,356,73
316.650,356,73
316.691,356,73
316.733,355,73
316.775,355,73
316.816,353,74
316.858,354,74
316.900,354,74
316.942,354,74
316.983,354,74
317.025,354,74
317.067,354,74
317.108,354,74
317.150,354,74
317.192,355,74
317.234,354,74
317.275,354,74
317.317,357,74
317.359,357,74
317.400,357,74
317.442,357,74
317.484,357,74
317.526,357,74
317.567,357,74
317.609,357,74
317.651,358,74
317.692,359,73
317.734,359,73
317.776,359,73
317.818,357,73
317.859,357,73
317.901,357,73
317.943,357,73
317.984,357,73
318.026,357,73
318.068,357,73
318.109,357,73
318.151,356,73
318.193,357,73
318.235,356,73
318.276,357,73
318.318,355,74
318.360,355,74
318.401,355,74
318.443,355,74
318.485,355,74
318.527,355,74
318.568,355,74
318.610,355,74
318.652,355,74
318.693,355,74
318.735,355,74
318.777,355,74
318.819,354,74
318.860,354,74
318.902,354,74
318.944,354,74
318.985,354,74
319.027,354,74
319.069,355,74
319.110,355,74
319.152,355,74
319.194,356,74
319.236,356,74
319.277,356,73
319.319,355,74
319.361,355,74
319.402,355,74
319.444,355,74
319.486,355,74
319.528,354,74
319.569,355,74
319.611,355,74
319.653,355,74
319.694,355,74
319.736,354,74
319.778,355,74
319.820,353,74
319.861,353,74
319.903,353,74
319.945,353,74
319.986,353,74
320.028,353,74
320.070,353,74
320.111,353,74
320.153,353,74
320.195,353,74
320.237,354,74
320.278,355,74
320.320,356,74
320.362,356,74
320.403,356,74
320.445,356,74
320.487,356,74
320.529,355,74
320.570,355,74
320.612,355,74
320.654,356,74
320.695,355,74
320.737,355,74
320.779,355,74
320.821,356,74
320.862,355,74
320.904,355,74
320.946,355,74
320.987,356,74
321.029,355,74
321.071,356,74
321.112,355,74
321.154,355,74
321.196,356,74
321.238,356,74
321.279,356,74
321.321,355,74
321.363,356,74
321.404,356,74
321.446,355,74
321.488,356,74
321.530,356,74
321.571,356,74
321.613,356,74
321.655,355,74
321.696,355,74
321.738,355,74
321.780,355,74
321.821,355,74
321.863,355,74
321.905,355,74
321.947,355,74
321.988,355,74
322.030,356,74
322.072,355,74
322.113,355,74
322.155,356,74
322.197,356,74
322.239,355,74
322.280,356,74
322.322,356,74
322.364,355,74
322.405,355,74
322.447,355,74
322.489,355,74
322.531,355,74
322.572,355,74
322.614,356,74
322.656,356,74
322.697,356,74
322.739,356,74
322.781,355,74
322.823,354,73
322.864,355,73
322.906,355,73
322.948,354,73
322.989,354,73
323.031,355,73
323.073,355,73
323.114,355,73
323.156,354,73
323.198,355,73
323.240,355,74
323.281,355,74
323.323,356,74
323.365,356,74
323.406,356,74
323.448,356,74
323.490,356,74
323.532,356,74
323.573,356,74
323.615,356,74
323.657,356,74
323.698,356,74
323.740,356,74
323.782,356,74
323.823,357,73
323.865,357,73
323.907,358,73
323.949,358,73
323.990,358,73
324.032,358,73
324.074,357,73
324.115,357,73
324.157,356,74
324.199,356,73
324.241,356,73
324.282,356,73
324.324,353,74
324.366,353,74
324.407,353,74
324.449,353,74
324.491,353,74
324.533,353,74
324.574,353,74
324.616,352,74
324.658,353,74
324.699,353,74
324.741,353,74
324.783,353,74
324.825,356,73
324.866,355,73
324.908,355,73
324.950,355,73
324.991,356,73
325.033,356,73
325.075,355,73
325.116,356,74
325.158,356,73
325.200,357,73
325.242,357,73
325.283,358,73
325.325,357,74
325.367,357,73
325.408,357,73
325.450,357,74
325.492,357,74
325.534,357,74
325.575,357,74
325.617,356,74
325.659,356,74
325.700,356,74
325.742,356,74
325.784,356,74
325.826,356,74
325.867,356,74
325.909,356,74
325.951,356,74
325.992,356,74
326.034,356,74
326.076,356,74
326.117,355,74
326.159,355,74
326.201,355,74
326.243,355,74
326.284,356,73
326.326,354,74
326.368,354,74
326.409,354,74
326.451,354,74
326.493,354,74
326.535,355,74
326.576,355,74
326.618,355,74
326.660,355,74
326.701,355,74
326.743,355,74
326.785,355,74
326.826,354,74
326.868,355,74
326.910,355,74
326.952,355,74
326.993,354,74
327.035,355,74
327.077,354,74
327.118,354,74
327.160,354,74
327.202,355,73
327.244,356,73
327.285,356,73
327.327,355,74
327.369,356,73
327.410,356,73
327.452,356,73
327.494,356,73
327.536,357,73
327.577,357,73
327.619,357,73
327.661,356,74
327.702,356,73
327.744,357,73
327.786,357,73
327.828,356,74
327.869,356,74
327.911,356,74
327.953,356,74
327.994,356,74
328.036,356,74
328.078,356,74
328.119,356,74
328.161,356,74
328.203,356,74
328.245,356,74
328.286,356,74
328.328,355,75
328.370,355,75
328.411,355,75
328.453,355,75
328.495,355,75
328.537,355,75
328.578,355,75
328.620,355,75
328.662,355,75
328.703,355,74
328.745,356,74
328.787,356,75
328.828,355,75
328.870,355,74
328.912,355,74
328.954,355,74
328.995,355,75
329.037,355,74
329.079,356,74
329.120,356,74
329.162,355,74
329.204,356,74
329.246,356,74
329.287,356,74
329.329,355,74
329.371,355,74
329.412,355,74
329.454,355,74
329.496,355,74
329.538,355,74
329.579,355,74
329.621,355,74
329.663,355,74
329.704,355,74
329.746,355,74
329.788,355,74
329.830,354,74
329.871,354,74
329.913,354,74
329.955,354,74
329.996,354,74
330.038,353,72
330.080,353,72
330.121,353,72
330.163,353,72
330.205,353,72
330.247,353,72
330.288,353,72
330.330,355,74
330.372,354,72
330.413,354,72
330.455,356,74
330.497,356,74
330.539,356,74
330.580,356,74
330.622,356,74
330.664,356,74
330.705,356,74
330.747,356,74
330.789,356,74
330.831,355,74
330.872,355,74
330.914,355,74
330.956,355,74
330.997,354,74
331.039,354,74
331.081,354,74
331.122,354,74
331.164,354,74
331.206,354,74
331.248,354,74
331.289,354,74
331.331,357,73
331.373,356,72
331.414,355,72
331.456,355,72
331.498,357,73
331.540,357,72
331.581,356,72
331.623,356,72
331.665,356,72
331.706,357,73
331.748,356,73
331.790,357,73
331.831,355,74
331.873,356,74
331.915,355,74
331.957,355,74
331.998,355,74
332.040,356,74
332.082,355,74
332.123,356,74
332.165,355,74
332.207,356,73
332.249,356,74
332.290,355,73
332.332,355,74
332.374,355,74
332.415,354,74
332.457,354,74
332.499,354,74
332.541,354,74
332.582,354,74
332.624,354,74
332.666,354,74
332.707,354,74
332.749,354,74
332.791,354,74
332.833,357,73
332.874,357,73
332.916,357,74
332.958,357,74
332.999,358,74
333.041,357,74
333.083,357,74
333.124,357,74
333.166,357,74
333.208,357,73
333.250,357,74
333.291,357,73
333.333,355,74
333.375,355,74
333.416,355,74
333.458,355,74
333.500,356,74
333.542,355,74
333.583,355,74
333.625,355,74
333.667,355,74
333.708,355,74
333.750,355,74
333.792,355,73
333.833,356,74
333.875,356,74
333.917,356,74
333.959,356,74
334.000,356,74
334.042,357,74
334.084,357,74
334.125,357,74
334.167,356,74
334.209,356,74
334.251,356,74
334.292,356,74
334.334,357,74
334.376,357,74
334.417,357,73
334.459,357,73
334.501,357,74
334.543,357,73
334.584,357,73
334.626,356,73
334.668,356,74
334.709,356,73
334.751,356,73
334.793,357,73
334.835,355,74
334.876,356,74
334.918,356,74
334.960,356,74
335.001,356,74
335.043,356,74
335.085,356,74
335.126,356,74
335.168,356,74
335.210,356,74
335.252,355,74
335.293,355,74
335.335,357,74
335.377,357,74
335.418,357,74
335.460,357,74
335.502,357,74
335.544,357,74
335.585,357,74
335.627,357,74
335.669,357,74
335.710,357,74
335.752,357,74
335.794,358,74
335.835,359,73
335.877,359,73
335.919,358,73
335.961,358,73
336.002,358,74
336.044,358,73
336.086,358,73
336.127,358,73
336.169,358,74
336.211,357,72
336.253,357,72
336.294,357,72
336.336,353,72
336.378,353,72
336.419,353,72
336.461,353,72
336.503,353,72
336.545,353,72
336.586,354,72
336.628,353,72
336.670,353,72
336.711,354,72
336.753,354,72
336.795,354,72
336.837,354,72
336.878,355,74
336.920,355,74
336.962,356,74
337.003,355,74
337.045,355,74
337.087,355,74
337.128,355,74
337.170,355,74
337.212,355,74
337.254,354,74
337.295,355,74
337.337,357,73
337.379,357,73
337.420,357,74
337.462,357,73
337.504,357,73
337.546,357,73
337.587,357,73
337.629,358,73
337.671,358,74
337.712,358,74
337.754,358,73
337.796,358,73
337.838,354,74
337.879,355,74
337.921,355,74
337.963,355,74
338.004,355,74
338.046,355,74
338.088,355,74
338.129,355,74
338.171,355,74
338.213,355,74
338.255,355,74
338.296,355,74
338.338,355,74
338.380,355,74
338.421,355,74
338.463,356,73
338.505,355,74
338.547,356,73
338.588,356,73
338.630,356,73
338.672,356,73
338.713,356,73
338.755,356,73
338.797,356,73
338.838,355,74
338.880,355,74
338.922,355,74
338.964,355,74
339.005,355,74
339.047,355,74
339.089,354,74
339.130,355,74
339.172,354,74
339.214,355,74
339.256,354,74
339.297,355,74
339.339,354,74
339.381,355,73
339.422,355,73
339.464,355,73
339.506,355,74
339.548,355,73
339.589,355,73
339.631,355,74
339.673,355,74
339.714,355,73
339.756,355,73
339.798,355,73
339.840,357,73
339.881,356,73
339.923,356,73
339.965,356,73
340.006,356,73
340.048,356,73
340.090,356,73
340.131,357,73
340.173,357,73
340.215,357,73
340.257,356,73
340.298,357,73
340.340,353,75
340.382,353,75
340.423,353,75
340.465,353,75
340.507,353,75
340.549,353,75
340.590,353,75
340.632,353,75
340.674,353,75
340.715,353,75
340.757,352,75
340.799,354,75
340.840,355,75
340.882,355,75
340.924,355,75
340.966,355,75
341.007,355,75
341.049,354,75
341.091,354,75
341.132,354,75
341.174,354,75
341.216,354,75
341.258,355,75
341.299,355,75
341.341,355,74
341.383,355,74
341.424,355,74
341.466,356,74
341.508,356,74
341.550,357,74
341.591,357,74
341.633,357,74
341.675,357,74
341.716,357,74
341.758,357,74
341.800,357,74
341.842,353,74
341.883,353,74
341.925,353,74
341.967,352,74
342.008,352,74
342.050,353,74
342.092,353,74
342.133,353,74
342.175,353,75
342.217,353,74
342.259,354,74
342.300,354,74
342.342,354,74
342.384,354,74
342.425,354,74
342.467,354,74
342.509,354,74
342.551,354,74
342.592,355,74
342.634,354,74
342.676,354,74
342.717,355,74
342.759,355,74
342.801,355,74
342.843,354,74
342.884,354,74
342.926,354,74
342.968,354,74
343.009,354,74
343.051,354,74
343.093,354,74
343.134,354,74
343.176,354,74
343.218,354,74
343.260,354,74
343.301,355,74
343.343,354,74
343.385,354,74
343.426,354,74
343.468,354,74
343.510,354,74
343.552,354,74
343.593,354,74
343.635,354,74
343.677,354,74
343.718,354,74
343.760,355,74
343.802,354,74
343.843,354,74
343.885,354,74
343.927,354,74
343.969,354,74
344.010,354,74
344.052,354,74
344.094,355,74
344.135,356,74
344.177,356,74
344.219,355,74
344.261,356,74
344.302,355,74
344.344,355,74
344.386,356,74
344.427,355,74
344.469,355,74
344.511,355,74
344.553,355,74
344.594,354,74
344.636,354,74
344.678,354,74
344.719,354,74
344.761,354,74
344.803,354,74
344.845,355,75
344.886,355,74
344.928,355,74
344.970,355,74
345.011,355,75
345.053,354,74
345.095,354,74
345.136,354,74
345.178,354,75
345.220,353,73
345.262,354,73
345.303,353,73
345.345,354,74
345.387,354,74
345.428,354,74
345.470,354,74
345.512,353,74
345.554,352,72
345.595,352,72
345.637,351,72
345.679,352,72
345.720,351,72
345.762,352,72
345.804,352,72
345.845,354,72
345.887,355,72
345.929,357,74
345.971,357,74
346.012,357,74
346.054,357,74
346.096,357,74
346.137,356,74
346.179,356,74
346.221,357,74
346.263,356,74
346.304,356,74
346.346,353,75
346.388,353,75
346.429,353,75
346.471,353,75
346.513,353,75
346.555,353,75
346.596,353,75
346.638,353,75
346.680,352,75
346.721,353,75
346.763,354,74
346.805,354,74
346.847,355,74
346.888,355,74
346.930,355,74
346.972,355,74
347.013,355,74
347.055,355,73
347.097,355,73
347.138,355,73
347.180,355,74
347.222,355,73
347.264,355,73
347.305,355,73
347.347,353,74
347.389,353,74
347.430,353,74
347.472,354,74
347.514,353,75
347.556,353,74
347.597,353,75
347.639,353,74
347.681,353,75
347.722,353,73
347.764,353,73
347.806,352,73
347.847,354,73
347.889,354,73
347.931,353,72
347.973,353,72
348.014,353,72
348.056,352,72
348.098,352,73
348.139,352,72
348.181,352,73
348.223,353,72
348.265,353,72
348.306,353,72
348.348,352,73
348.390,353,74
348.431,353,74
348.473,354,74
348.515,353,74
348.557,353,74
348.598,353,74
348.640,354,74
348.682,354,74
348.723,354,74
348.765,354,74
348.807,355,74
348.849,354,74
348.890,354,74
348.932,354,74
348.974,354,74
349.015,354,74
349.057,354,74
349.099,353,74
349.140,352,74
349.182,353,74
349.224,353,74
349.266,353,74
349.307,353,74
349.349,354,74
349.391,354,74
349.432,354,74
349.474,354,74
349.516,353,74
349.558,353,74
349.599,353,74
349.641,353,74
349.683,353,74
349.724,354,74
349.766,354,74
349.808,354,74
349.850,354,74
349.891,355,74
349.933,354,74
349.975,355,74
350.016,354,74
350.058,354,74
350.100,354,74
350.141,354,74
350.183,354,74
350.225,355,74
350.267,355,74
350.308,355,74
350.350,353,74
350.392,353,74
350.433,353,74
350.475,353,74
350.517,353,75
350.559,353,74
350.600,353,74
350.642,353,74
350.684,353,75
350.725,354,74
350.767,354,74
350.809,354,74
350.850,354,74
350.892,354,74
350.934,354,74
350.976,354,74
351.017,354,74
351.059,354,74
351.101,354,74
351.142,354,74
351.184,354,74
351.226,354,74
351.268,353,74
351.309,354,74
351.351,354,74
351.393,354,74
351.434,354,74
351.476,354,74
351.518,354,74
351.560,354,74
351.601,353,74
351.643,353,74
351.685,353,74
351.726,353,74
351.768,353,74
351.810,353,74
351.852,351,74
351.893,351,74
351.935,351,74
351.977,351,74
352.018,351,74
352.060,351,74
352.102,351,74
352.143,351,74
352.185,351,74
352.227,352,74
352.269,352,74
352.310,353,74
352.352,354,74
352.394,354,74
352.435,354,74
352.477,354,74
352.519,353,74
352.561,353,74
352.602,353,74
352.644,353,74
352.686,353,74
352.727,353,74
352.769,353,74
352.811,353,74
352.852,354,74
352.894,353,74
352.936,353,74
352.978,353,74
353.019,353,74
353.061,353,74
353.103,353,74
353.144,353,74
353.186,353,74
353.228,353,74
353.270,353,74
353.311,353,74
353.353,354,74
353.395,354,74
353.436,354,74
353.478,354,74
353.520,354,75
353.562,354,74
353.603,354,75
353.645,354,75
353.687,353,75
353.728,354,74
353.770,354,75
353.812,354,75
353.854,356,75
353.895,356,74
353.937,356,74
353.979,356,75
354.020,355,75
354.062,356,74
354.104,355,75
354.145,355,75
354.187,355,75
354.229,356,75
354.271,355,75
354.312,355,75
354.354,353,75
354.396,354,75
354.437,353,75
354.479,353,75
354.521,353,75
354.563,354,75
354.604,354,75
354.646,354,75
354.688,354,75
354.729,354,74
354.771,355,74
354.813,354,74
354.855,353,75
354.896,353,75
354.938,353,75
354.980,353,75
355.021,352,75
355.063,353,75
355.105,353,75
355.146,353,75
355.188,353,75
355.230,353,74
355.272,352,75
355.313,353,74
355.355,354,74
355.397,354,74
355.438,354,74
355.480,354,74
355.522,354,74
355.564,354,74
355.605,354,74
355.647,354,74
355.689,354,74
355.730,354,74
355.772,354,74
355.814,354,74
355.855,354,75
355.897,354,74
355.939,354,75
355.981,354,74
356.022,354,75
356.064,354,74
356.106,354,74
356.147,354,74
356.189,354,74
356.231,354,74
356.273,354,74
356.314,354,74
356.356,352,75
356.398,352,75
356.439,352,75
356.481,352,75
356.523,352,75
356.565,352,74
356.606,351,75
356.648,351,75
356.690,351,75
356.731,351,75
356.773,351,75
356.815,351,75
356.857,353,75
356.898,353,75
356.940,352,75
356.982,352,75
357.023,353,75
357.065,353,75
357.107,353,75
357.148,353,75
357.190,353,75
357.232,353,75
357.274,353,75
357.315,353,74
357.357,355,74
357.399,355,74
357.440,355,74
357.482,355,74
357.524,355,74
357.566,355,74
357.607,354,74
357.649,355,74
357.691,355,74
357.732,356,74
357.774,356,74
357.816,356,74
357.857,355,74
357.899,355,74
357.941,355,73
357.983,355,73
358.024,355,74
358.066,355,74
358.108,355,74
358.149,355,74
358.191,355,74
358.233,355,74
358.275,355,74
358.316,356,74
358.358,353,74
358.400,353,74
358.441,353,74
358.483,353,74
358.525,353,74
358.567,353,74
358.608,353,74
358.650,353,74
358.692,353,74
358.733,353,74
358.775,353,74
358.817,354,74
358.859,353,74
358.900,353,74
358.942,353,74
358.984,354,74
359.025,354,74
359.067,354,74
359.109,353,74
359.150,352,74
359.192,353,74
359.234,353,74
359.276,353,74
359.317,354,74
359.359,354,73
359.401,354,73
359.442,353,74
359.484,354,74
359.526,353,74
359.568,353,74
359.609,354,74
359.651,354,74
359.693,353,74
359.734,354,74
359.776,354,74
359.818,354,73
359.859,354,74
359.901,354,74
359.943,354,74
359.985,354,74
360.026,353,74
360.068,354,74
360.110,353,74
360.151,353,74
360.193,353,74
360.235,354,74
360.277,354,74
360.318,354,74
360.360,351,75
360.402,352,75
360.443,352,74
360.485,352,74
360.527,351,74
360.569,352,74
360.610,352,74
360.652,352,74
360.694,352,75
360.735,352,74
360.777,352,74
360.819,352,74
360.861,351,75
360.902,352,74
360.944,352,75
360.986,352,74
361.027,351,75
361.069,351,75
361.111,352,75
361.152,352,75
361.194,352,75
361.236,351,74
361.278,351,74
361.319,352,74
361.361,352,74
361.403,352,74
361.444,352,74
361.486,352,74
361.528,353,74
361.570,354,74
361.611,354,74
361.653,354,74
361.695,354,74
361.736,354,74
361.778,353,74
361.820,354,74
361.862,351,75
361.903,350,73
361.945,350,73
361.987,350,73
362.028,351,75
362.070,350,73
362.112,350,73
362.153,350,73
362.195,351,75
362.237,351,73
362.279,351,73
362.320,351,73
362.362,351,73
362.404,352,73
362.445,352,73
362.487,352,73
362.529,351,73
362.571,352,73
362.612,352,73
362.654,353,73
362.696,352,73
362.737,352,73
362.779,352,73
362.821,351,73
362.862,353,74
362.904,353,74
362.946,353,74
362.988,353,74
363.029,353,75
363.071,352,74
363.113,352,74
363.154,352,74
363.196,352,74
363.238,352,74
363.280,352,74
363.321,353,74
363.363,353,74
363.405,354,74
363.446,354,74
363.488,354,74
363.530,354,74
363.572,354,74
363.613,354,74
363.655,354,74
363.697,354,74
363.738,354,74
363.780,354,74
363.822,354,74
363.864,352,74
363.905,352,74
363.947,352,75
363.989,352,75
364.030,352,75
364.072,352,74
364.114,352,75
364.155,352,75
364.197,353,75
364.239,352,74
364.281,352,74
364.322,353,74
364.364,356,74
364.406,356,74
364.447,356,74
364.489,356,74
364.531,355,74
364.573,356,74
